state_code,period_start,period_end,period_type,operator_raw,operator_reported,operator_standard,parent_company,channel,sport_category,handle,gross_revenue,standard_ggr,promo_credits,net_revenue,payouts,tax_paid,federal_excise_tax,hold_pct,days_in_period,is_partial_period,data_is_revised,source_file,source_sheet,source_row,source_column,source_page,source_table_index,source_url,source_report_url,source_screenshot,source_raw_line,source_context,scrape_timestamp
NV,2013-03-01,2013-03-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,130278064,50600000,50600000,,,79678064,3415500,,0.3883999995578688,31,False,False,NV_2013_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_03_NV_2013_03_gri_p1.png,"SPORTS PARLAY CARDS | 161 161 506 53.19 38.84 | 161 161 1,472 26.10 20.97 | 161 161 13,879 -14.58 24.57 |",,2026-04-01T21:22:44.702180
NV,2013-03-01,2013-03-31,monthly,ALL,TOTAL,TOTAL,,combined,other,1993333333,59800000,59800000,,,1933533333,4036500,,0.030000000005016722,31,False,False,NV_2013_03_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Mar-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_03_NV_2013_03_gri_p1.png,"OTHER | 598 -65.25 3.00 | 2,853 16.08 6.11 | 10,441 -2.48 6.63 |",,2026-04-01T21:22:44.702180
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,,19113333333,573400000,573400000,,,18539933333,38704500,,0.030000000000523195,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"SPORTS POOL (2) | 182 183 5,734 17.88 3.00 | 183 183 33,510 8.14 4.15 | 188 183 154,703 -1.47 4.40 |",,2026-04-01T21:22:48.542045
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,football,14825410,-346200000,-346200000,,,361025410,,,-23.35179937688064,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"FOOTBALL | 57 57 -3,462 -2.64 -2335.18 | 57 57 -10,525 -1.40 -10.98 | 57 57 46,844 -24.25 3.03 |",,2026-04-01T21:22:48.542045
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,8638297872,81200000,81200000,,,8557097872,5481000,,0.009400000000370444,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"BASKETBALL | 181 181 812 166.42 0.94 | 181 181 32,271 15.22 5.74 | 181 181 54,616 10.70 5.19 |",,2026-04-01T21:22:48.542045
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,8245501285,641500000,641500000,,,7604001285,43301250,,0.07780000000327451,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"BASEBALL | 179 179 6,415 -4.46 7.78 | 179 179 6,230 -3.79 7.22 | 179 179 29,701 61.75 4.21 |",,2026-04-01T21:22:48.542045
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,19566526,6500000,6500000,,,13066526,438750,,0.3322000032095631,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"SPORTS PARLAY CARDS | 107 107 65 -20.36 33.22 | 107 107 1,331 -12.94 36.98 | 107 107 13,863 -14.46 24.56 |",,2026-04-01T21:22:48.542045
NV,2013-04-01,2013-04-30,monthly,ALL,TOTAL,TOTAL,,combined,other,2135802469,190300000,190300000,,,1945502469,12845250,,0.08910000000566531,30,False,False,NV_2013_04_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Apr-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_04_NV_2013_04_gri_p1.png,"OTHER | 1,903 -28.57 8.91 | 4,203 -21.50 7.08 | 9,679 -14.06 6.09 |",,2026-04-01T21:22:48.542045
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,,20328571429,569200000,569200000,,,19759371429,38421000,,0.0279999999994097,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"SPORTS POOL (2) | 180 181 5,692 -40.43 2.80 | 183 181 24,929 -14.20 3.35 | 188 183 150,840 -3.46 4.27 |",,2026-04-01T21:22:52.373872
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,football,242428949,-156100000,-156100000,,,398528949,,,-0.6438999989229834,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"FOOTBALL | 66 66 -1,561 30.30 -64.39 | 66 66 -14,349 -0.64 -535.80 | 66 66 47,523 -22.12 3.07 |",,2026-04-01T21:22:52.373872
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,7161290323,177600000,177600000,,,6983690323,11988000,,0.024799999998547748,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"BASKETBALL | 180 180 1,776 -56.29 2.48 | 180 180 24,088 -0.34 4.99 | 180 180 52,329 8.20 4.99 |",,2026-04-01T21:22:52.373872
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,10665829146,424500000,424500000,,,10241329146,28653750,,0.03979999999898742,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"BASEBALL | 178 178 4,245 -22.82 3.98 | 178 178 10,887 -10.14 5.65 | 178 178 28,446 56.88 3.93 |",,2026-04-01T21:22:52.373872
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,13876587,4700000,4700000,,,9176587,317250,,0.33869999878212126,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"SPORTS PARLAY CARDS | 103 103 47 -51.62 33.87 | 103 103 619 21.29 37.74 | 103 103 13,812 -14.66 24.49 |",,2026-04-01T21:22:52.373872
NV,2013-05-01,2013-05-31,monthly,ALL,TOTAL,TOTAL,,combined,other,2250950570,118400000,118400000,,,2132550570,7992000,,0.05260000000799662,31,False,False,NV_2013_05_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013May-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_05_NV_2013_05_gri_p1.png,"OTHER | 1,184 -44.49 5.26 | 3,685 -43.47 5.78 | 8,730 -30.43 5.44 |",,2026-04-01T21:22:52.373872
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,,17848101266,1269000000,1269000000,,,16579101266,85657500,,0.07109999999929405,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"SPORTS POOL (2) | 181 182 12,690 50.55 7.11 | 182 179 24,115 5.55 4.21 | 185 181 155,101 -3.28 4.39 |",,2026-04-01T21:22:56.299133
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,football,31209550,-21700000,-21700000,,,52909550,,,-0.6952999963152304,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"FOOTBALL | 145 145 -217 27.82 -69.53 | 145 145 -5,239 11.39 -181.67 | 145 145 47,607 -22.08 3.08 |",,2026-04-01T21:22:56.299133
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,4315856777,337500000,337500000,,,3978356777,22781250,,0.07820000000894377,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"BASKETBALL | 180 180 3,375 147.22 7.82 | 180 180 5,963 41.83 2.96 | 180 180 54,339 7.76 5.19 |",,2026-04-01T21:22:56.299133
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,11697278912,687800000,687800000,,,11009478912,46426500,,0.05879999999781146,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"BASEBALL | 180 180 6,878 63.17 5.88 | 180 180 17,539 6.75 5.73 | 180 180 31,108 68.58 4.26 |",,2026-04-01T21:22:56.299133
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,10097493,2900000,2900000,,,7197493,195750,,0.28720000102995863,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"SPORTS PARLAY CARDS | 94 94 29 -65.69 28.72 | 94 94 141 -46.50 32.38 | 94 94 13,756 -15.02 24.42 |",,2026-04-01T21:22:56.299133
NV,2013-06-01,2013-06-30,monthly,ALL,TOTAL,TOTAL,,combined,other,1776574137,262400000,262400000,,,1514174137,17712000,,0.14769999998035546,30,False,False,NV_2013_06_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jun-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_06_NV_2013_06_gri_p1.png,"OTHER | 2,624 -14.35 14.77 | 5,711 -27.35 9.27 | 8,290 -41.61 5.48 |",,2026-04-01T21:22:56.299133
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,,14421052632,-54800000,-54800000,,,14475852632,,,-0.003799999999889051,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"SPORTS POOL (2) | 180 181 -548 -109.65 -0.38 | 181 179 17,980 -24.03 3.41 | 185 182 149,016 -10.64 4.22 |",,2026-04-01T21:23:00.074048
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,football,93718843,-9400000,-9400000,,,103118843,,,-0.10030000050256703,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"FOOTBALL | 166 166 -94 51.07 -10.03 | 166 166 -1,872 31.49 -50.97 | 166 166 47,705 -21.81 3.09 |",,2026-04-01T21:23:00.074048
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,335456731,-279100000,-279100000,,,614556731,,,-0.831999999427646,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"BASKETBALL | 173 173 -2,791 -77.21 -83.20 | 173 173 2,360 -38.75 2.00 | 173 173 53,123 5.50 5.07 |",,2026-04-01T21:23:00.074048
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,13008163265,318700000,318700000,,,12689463265,21512250,,0.02450000000057656,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"BASEBALL | 179 179 3,187 -56.26 2.45 | 179 179 14,309 -15.84 4.04 | 179 179 27,008 5.49 3.71 |",,2026-04-01T21:23:00.074048
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,10587346,4200000,4200000,,,6387346,283500,,0.3966999850576339,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"SPORTS PARLAY CARDS | 91 91 42 -47.58 39.67 | 91 91 127 -51.66 37.18 | 91 91 13,727 -15.18 24.39 |",,2026-04-01T21:23:00.074048
NV,2013-07-01,2013-07-31,monthly,ALL,TOTAL,TOTAL,,combined,other,835360150,-89300000,-89300000,,,924660150,,,-0.1068999999581019,31,False,False,NV_2013_07_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Jul-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_07_NV_2013_07_gri_p1.png,"OTHER | -893 -1170.72 -10.69 | 3,055 -42.14 6.02 | 7,454 -45.22 4.89 |",,2026-04-01T21:23:00.074048
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,,17948427673,1426900000,1426900000,,,16521527673,96315750,,0.07949999999980499,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"SPORTS POOL (2) | 179 180 14,269 98.79 7.95 | 182 178 26,497 24.46 5.28 | 186 182 156,107 -9.77 4.42 |",,2026-04-01T21:23:03.759386
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,football,4724838870,953000000,953000000,,,3771838870,64327500,,0.20169999998327987,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"FOOTBALL | 178 178 9,530 41.17 20.17 | 178 178 9,219 47.31 19.01 | 178 178 50,484 -24.61 3.22 |",,2026-04-01T21:23:03.759386
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,245474294,-67800000,-67800000,,,313274294,,,-0.2761999999885935,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"BASKETBALL | 169 169 -678 9.38 -27.62 | 169 169 -94 90.18 -0.19 | 169 169 53,193 5.56 5.07 |",,2026-04-01T21:23:03.759386
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,12213615023,520300000,520300000,,,11693315023,35120250,,0.04260000000165389,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"BASEBALL | 178 178 5,203 240.93 4.26 | 178 178 15,268 17.19 4.13 | 178 178 30,685 21.23 4.35 |",,2026-04-01T21:23:03.759386
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,93924365,60600000,60600000,,,33324365,4090500,,0.6451999968272344,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"SPORTS PARLAY CARDS | 164 164 606 135.51 64.52 | 164 164 686 62.30 60.08 | 164 164 14,075 -13.55 24.76 |",,2026-04-01T21:23:03.759386
NV,2013-08-01,2013-08-31,monthly,ALL,TOTAL,TOTAL,,combined,other,678200692,-39200000,-39200000,,,717400692,,,-0.05780000000353878,31,False,False,NV_2013_08_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Aug-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_08_NV_2013_08_gri_p1.png,"OTHER | -392 35.48 -5.78 | 1,419 -44.13 4.20 | 7,670 -45.43 4.95 |",,2026-04-01T21:23:03.759386
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,,44001111111,3960100000,3960100000,,,40041011111,267306750,,0.09000000000022727,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"SPORTS POOL (2) | 179 180 39,601 -25.80 9.00 | 181 178 53,321 -19.49 6.99 | 185 181 142,341 -30.99 4.01 |",,2026-04-01T21:23:07.405319
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,football,33703256936,2794000000,2794000000,,,30909256936,188595000,,0.08290000000016616,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"FOOTBALL | 178 178 27,940 -35.77 8.29 | 178 178 37,377 -25.33 9.70 | 178 178 34,925 -64.64 2.19 |",,2026-04-01T21:23:07.405319
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,basketball,140341656,-53400000,-53400000,,,193741656,,,-0.3804999992304494,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"BASKETBALL | 165 165 -534 15.32 -38.05 | 165 165 -4,003 -35.53 -55.50 | 165 165 53,290 6.06 5.08 |",,2026-04-01T21:23:07.405319
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,baseball,6713475177,473300000,473300000,,,6240175177,31947750,,0.07050000000320251,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"BASEBALL | 178 178 4,733 136.23 7.05 | 178 178 13,124 21.33 4.11 | 178 178 33,415 45.85 4.85 |",,2026-04-01T21:23:07.405319
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,parlay,1284793814,498500000,498500000,,,786293814,33648750,,0.3880000001307603,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"SPORTS PARLAY CARDS | 169 169 4,985 -36.12 38.80 | 169 169 5,633 -30.81 40.54 | 169 169 11,257 -44.87 19.59 |",,2026-04-01T21:23:07.405319
NV,2013-09-01,2013-09-30,monthly,ALL,TOTAL,TOTAL,,combined,other,2168126095,247600000,247600000,,,1920526095,16713000,,0.11419999997739984,30,False,False,NV_2013_09_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Sep-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_09_NV_2013_09_gri_p1.png,"OTHER | 2,476 258.49 11.42 | 1,191 616.87 3.23 | 9,455 -32.15 5.70 |",,2026-04-01T21:23:07.405319
NV,2013-10-01,2013-10-31,monthly,ALL,TOTAL,TOTAL,,combined,,43727272727,3030300000,3030300000,,,40696972727,204545250,,0.06930000000043222,31,False,False,NV_2013_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_10_NV_2013_10_gri_p1.png,"SPORTS POOL (2) | 180 181 30,303 351.64 6.93 | 180 180 84,172 25.16 7.97 | 185 180 165,934 -7.66 4.62 |",,2026-04-01T21:23:10.986883
NV,2013-10-01,2013-10-31,monthly,ALL,TOTAL,TOTAL,,combined,football,34267045455,1809300000,1809300000,,,32457745455,122127750,,0.052799999999299616,31,False,False,NV_2013_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_10_NV_2013_10_gri_p1.png,"FOOTBALL | 179 179 18,093 390.20 5.28 | 179 179 55,564 26.24 7.64 | 184 184 59,252 -10.19 3.66 |",,2026-04-01T21:23:10.986883
NV,2013-10-01,2013-10-31,monthly,ALL,TOTAL,TOTAL,,combined,basketball,912197687,173500000,173500000,,,738697687,11711250,,0.1901999999261125,31,False,False,NV_2013_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_10_NV_2013_10_gri_p1.png,"BASKETBALL | 179 179 1,735 -13.57 19.02 | 179 179 523 -16.82 4.03 | 184 184 53,017 1.35 5.05 |",,2026-04-01T21:23:10.986883
NV,2013-10-01,2013-10-31,monthly,ALL,TOTAL,TOTAL,,combined,baseball,5131742739,494700000,494700000,,,4637042739,33392250,,0.09639999999228333,31,False,False,NV_2013_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_10_NV_2013_10_gri_p1.png,"BASEBALL | 180 180 4,947 -42.85 9.64 | 180 180 14,884 22.14 6.19 | 184 184 29,705 -0.93 4.36 |",,2026-04-01T21:23:10.986883
NV,2013-10-01,2013-10-31,monthly,ALL,TOTAL,TOTAL,,combined,parlay,1337240757,444900000,444900000,,,892340757,30030750,,0.3327000001092548,31,False,False,NV_2013_10_gri.pdf,,,,4,,https://www.gaming.nv.gov/uploadedFiles/gamingnvgov/content/about/gaming-revenue/2013Oct-gri.pdf,https://www.gaming.nv.gov/about-us/gaming-revenue-information-gri/,NV/screenshots/NV_2013_10_NV_2013_10_gri_p1.png,"SPORTS PARLAY CARDS | 169 169 4,449 84.80 33.27 | 170 170 10,040 -4.09 36.96 | 184 184 13,298 -28.16 22.66 |",,2026-04-01T21:23:10.986883
